Date,Location,precipitation_mm,soil_moisture,temp_2m,sea_level_pressure
2010-02-03,Islamabad,0.0,0.2976166189711608,283.6587419491241,101704.3787550873
2010-02-04,Islamabad,0.0,0.28652626871854875,284.79856018156147,101736.45401279218
2010-02-05,Islamabad,19.12548588091016,0.32992589352478646,283.78871161775834,101931.53887350226
2010-02-06,Islamabad,39.28403726490767,0.40232737833793025,285.2660132577805,101902.65855847277
2010-02-07,Islamabad,28.315738043438824,0.436361396130032,285.8758211745742,101637.62348339951
2010-02-08,Islamabad,20.754147472921943,0.4482395727847325,285.01212422899397,100517.91501281776
2010-02-09,Islamabad,0.0,0.4402647313469869,281.45617596822274,101105.00371352199
2010-02-10,Islamabad,0.0,0.41662649571820576,282.4411585303897,101924.22932641482
2010-02-11,Islamabad,1.6584335853033194,0.40280801727015986,283.47819439286064,101818.76780735592
2010-02-12,Islamabad,0.029557841508560147,0.3944203408557719,284.3257340001351,101831.77657727877
2010-02-13,Islamabad,1.5700814785765873,0.3847717536798019,284.1512575927676,101700.30971299337
2010-02-14,Islamabad,0.06370450774805103,0.40303286485832573,283.69595235236784,101410.23475619288
2010-02-15,Islamabad,3.7735441117770003,0.4405915572539818,281.8560460706022,101550.04633926948
2010-02-16,Islamabad,0.0,0.4198992392098634,282.68583803268103,101846.68069217239
2010-02-17,Islamabad,0.0,0.4046936912606586,283.21678926619023,101866.28072776929
2010-02-18,Islamabad,1.1829835655289076,0.39112160008631575,283.47200682960687,101538.96829562374
2010-02-19,Islamabad,1.0188800018289383,0.38122042282891094,284.3080320073359,101667.43102718158
2010-02-20,Islamabad,0.06290870679687345,0.3708803222183496,286.3481604568145,101594.54399811289
2010-02-21,Islamabad,0.37889894613665226,0.3606910831907689,287.6200714766743,101395.76951330938
2010-02-22,Islamabad,0.38423095205450203,0.3531940053368796,288.5020063746132,101291.4324578095
2010-02-23,Islamabad,0.0,0.3475729588580638,288.06468314934284,101195.84876874347
2010-02-24,Islamabad,7.062190292997277,0.35730226516232166,288.05457013068224,101223.755266359
2010-02-25,Islamabad,10.99400131146572,0.3721756594764307,286.8548976982385,101488.40148313512
2010-02-26,Islamabad,5.815384714574477,0.4300551607398717,286.7410858580968,101600.24787057779
2010-02-27,Islamabad,3.0629004084512634,0.42148826473300194,289.4437000759556,101454.82781556946
2010-02-28,Islamabad,11.92925638660533,0.4275315533233929,289.42299371896615,101219.6147760021
2010-03-01,Islamabad,2.3924988731508137,0.43466209727445376,287.14101951034445,101405.99249586482
2010-03-02,Islamabad,2.4234636454512613,0.41316894337661614,288.4860837056436,101362.65955568475
2010-03-03,Islamabad,13.849584978223412,0.4221493208690057,286.4227452829977,101079.20438119567
2010-03-04,Islamabad,0.0,0.4255701900332592,286.5979917444224,101170.861145966
2010-03-05,Islamabad,0.0,0.40515199863372015,287.43767937452685,101325.68526577635
2010-03-06,Islamabad,3.0857458574092864,0.4075370358262165,286.4543072152622,101397.69986798582
2010-03-07,Islamabad,0.0,0.4007618424638477,287.6701851564165,101599.59189945606
2010-03-08,Islamabad,0.0,0.38256760653128524,288.62853648575015,101500.1059026988
2010-03-09,Islamabad,4.438621674795646,0.36802601649115646,288.85787333360554,101655.54847934956
2010-03-10,Islamabad,2.3018316210310967,0.35518079690645676,289.574185768767,101669.09890693922
2010-03-11,Islamabad,0.0,0.34340243191875386,290.47422268703144,101703.91037953022
2010-03-12,Islamabad,0.0,0.33376061649104816,290.96598462474617,101642.55920888089
2010-03-13,Islamabad,0.13460334981373043,0.3237452228388809,291.1231749739601,101317.18307524956
2010-03-14,Islamabad,0.0,0.3120846194054967,291.3706451798393,100963.82806709278
2010-03-15,Islamabad,0.0,0.3004271481373341,292.2098940119488,100998.5832915312
2010-03-16,Islamabad,0.0,0.28970076622106555,293.37678925292465,101348.16942122635
2010-03-17,Islamabad,0.0,0.27945971998148494,293.7220745607362,101695.44572921877
2010-03-18,Islamabad,0.0,0.2689605274194369,294.4094586844999,101749.73420518625
2010-03-19,Islamabad,0.0,0.2585648910834471,294.6057384930069,101309.01565626277
2010-03-20,Islamabad,0.0,0.24896735922982666,296.0002037213596,101113.4729925026
2010-03-21,Islamabad,0.4014333054896977,0.24720771439958375,296.1196139544675,100865.89159023862
2010-03-22,Islamabad,2.552920316284879,0.24335015766032253,296.4624052201392,100357.27067287471
2010-03-23,Islamabad,0.0,0.24404191727249613,296.28947521924584,100260.12202186404
2010-03-24,Islamabad,0.0,0.23217500598148783,296.21946566838454,100622.76898574985
2010-03-25,Islamabad,0.1584455436630478,0.22134098854797551,296.37121750990315,100605.16279742283
2010-03-26,Islamabad,13.371858676227639,0.22521195605313887,295.23049298731786,100811.87155718534
2010-03-27,Islamabad,0.0,0.22337020988626835,295.0069347922981,101047.15199897118
2010-03-28,Islamabad,0.0,0.21284790502217502,296.0735400900421,100853.35933201361
2010-03-29,Islamabad,10.315147075997407,0.21543684131934032,295.37668018379526,100761.50056557226
2010-03-30,Islamabad,0.0,0.23707168300630338,293.26083396481533,100618.1210804278
2010-03-31,Islamabad,0.0,0.23661562251323345,293.5774739002508,100669.93091527495
2010-04-01,Islamabad,0.0,0.23435990094448303,293.2557859681987,100730.50714177106
2010-04-02,Islamabad,3.0261115696077736,0.2339136879594423,294.16317801982706,100975.57330626735
2010-04-03,Islamabad,1.98562214040457,0.23104035818381496,294.5789538317525,101189.64760903611
2010-04-04,Islamabad,0.0,0.22809977928454084,294.88291142473366,101236.19741350158
2010-04-05,Islamabad,0.0,0.2227862872435279,294.7871087666539,101269.60561920218
2010-04-06,Islamabad,0.0,0.21210250243312595,294.78238557208374,101114.3326186707
2010-04-07,Islamabad,0.0,0.20177749813153195,296.326969699479,101175.6576717464
2010-04-08,Islamabad,0.0,0.19398796622526518,297.91827736619626,101246.51959786103
2010-04-09,Islamabad,0.0,0.19407557884624407,297.72599965235554,100789.471245339
2010-04-10,Islamabad,0.0015519308548421174,0.1907610416867704,298.64030256466947,100383.05515963922
2010-04-11,Islamabad,1.3464242801606194,0.2064813093174698,298.8132248750506,100449.13807068799
2010-04-12,Islamabad,1.5953425360915283,0.21782143226979594,296.5393966157123,100725.7047979145
2010-04-13,Islamabad,0.0,0.2083134684648621,297.7599673636975,100814.08087363865
2010-04-14,Islamabad,0.036456315656523824,0.19586168214333857,298.95563707176353,100709.03608862712
2010-04-15,Islamabad,0.0,0.18683812813874998,301.26099443411823,100854.42956351463
2010-04-16,Islamabad,0.14871125985371467,0.18452610155046945,301.79195696519804,100761.44985626225
2010-04-17,Islamabad,0.0,0.181423898005087,302.9417848937296,100496.73260509982
2010-04-18,Islamabad,4.01876554455093,0.1933364325792784,300.0285209923885,100268.48290706995
2010-04-19,Islamabad,0.0,0.21330197597249997,299.2337254135707,100114.37166021043
2010-04-20,Islamabad,2.481846247296786,0.21584599354874498,296.7974555782128,100215.66366105735
2010-04-21,Islamabad,4.189969558300801,0.2286537376199001,295.03202305285623,100578.84333754433
2010-04-22,Islamabad,0.0,0.2317899333600044,294.8495721062581,100956.36271976323
2010-04-23,Islamabad,0.0,0.22004380919349942,295.7401451328945,100943.3630636539
2010-04-24,Islamabad,0.0,0.20430413250592624,296.9130443064857,100754.0922870436
2010-04-25,Islamabad,0.0,0.1934800857704228,298.47156421226026,100692.93708399178
2010-04-26,Islamabad,0.2906262914934185,0.1859125205241155,301.2173196682943,101022.63430387713
2010-04-27,Islamabad,6.232414376713461,0.1814627534140867,300.3935806620247,100987.48645077817
2010-04-28,Islamabad,5.607416680486786,0.18087345724814302,299.8754424226019,100992.5853328492
2010-04-29,Islamabad,5.991923945959786,0.18366819704968312,300.3885981539646,100856.47995096013
2010-04-30,Islamabad,4.823168935676447,0.19371362543654663,299.0967029294683,100997.65867997138
2010-05-01,Islamabad,0.0,0.19472685631142608,299.3946017878134,100989.98483115251
2010-05-02,Islamabad,0.0,0.1872739689669559,301.13441838982936,100560.3662322086
2010-05-03,Islamabad,0.591631867594925,0.17932543736435966,303.1982527606176,100309.91102183852
2010-05-04,Islamabad,2.1044436354823843,0.17872598662613556,303.2442038243793,100219.27964707153
2010-05-05,Islamabad,7.748177668693894,0.19219121053653834,297.94765720752264,100488.1164272458
2010-05-06,Islamabad,1.6179988955493014,0.21516839453943953,297.94570421311374,100558.29212874018
2010-05-07,Islamabad,10.992470989198672,0.26401246493700364,296.75516781383334,100561.45097213065
2010-05-08,Islamabad,0.0,0.26226172355339744,297.6445438151755,100653.22891111701
2010-05-09,Islamabad,5.889626435978525,0.24173753008196955,298.64018532137476,100315.78310551758
2010-05-10,Islamabad,1.4960199749370557,0.23442091823370484,298.5638530113024,100453.76930299611
2010-05-11,Islamabad,0.0,0.2210034791121492,298.71208449090744,100466.9019694847
2010-05-12,Islamabad,6.188800206023279,0.2042582877641082,300.5214564276429,100359.25438389572
2010-05-13,Islamabad,0.09527698427684028,0.21037559737096406,299.20359425338523,100365.34116762255
2010-05-14,Islamabad,0.0,0.20785565298438743,299.77021105934557,100288.92006140298
2010-05-15,Islamabad,0.0,0.19362823009064536,301.7828466370506,100315.51996590936
2010-05-16,Islamabad,2.1346444299333682,0.18575312734840987,303.31084780762234,100194.42563683724
2010-05-17,Islamabad,3.625389367191568,0.1845175129451558,299.87016394273746,100504.03529426815
2010-05-18,Islamabad,1.0052930785528629,0.19072004399795367,299.2116100253226,100629.77609910019
2010-05-19,Islamabad,0.0,0.18855371154740752,299.16104927179794,100568.26437342267
2010-05-20,Islamabad,0.0,0.17998745933177568,301.2193133852167,100298.95208231489
2010-05-21,Islamabad,0.0,0.17401150697402218,303.52647317557893,100190.59641586334
2010-05-22,Islamabad,0.157818292336609,0.17899869888437736,304.48290042065656,100175.91956581673
2010-05-23,Islamabad,0.0,0.189441696751458,303.33936635508996,100203.42212616811
2010-05-24,Islamabad,0.0,0.18264971907961744,303.59141350428513,99869.01906070951
2010-05-25,Islamabad,0.0,0.17501018313061445,305.07587046465164,99609.08128076549
2010-05-26,Islamabad,0.0,0.17039165222460312,305.9409977431519,99432.99913210231
2010-05-27,Islamabad,0.0,0.16990258849706313,306.07736262055374,99330.41351469068
2010-05-28,Islamabad,0.0,0.2548167804736927,298.1462642737099,99988.08540922996
2010-05-29,Islamabad,0.0,0.24076486713316386,300.2055733042817,100428.57045851146
2010-05-30,Islamabad,0.0,0.21453841908206123,301.47653878128904,100358.03405903267
2010-05-31,Islamabad,0.0,0.19431859561203796,303.62006908133606,100113.36570678062
2010-06-01,Islamabad,14.36047079555443,0.18222745016750058,305.0358361275761,100177.58508985207
2010-06-02,Islamabad,26.604453916368847,0.17851302130562416,304.95336887660955,100351.19317810413
2010-06-03,Islamabad,2.3160061253612767,0.18073127508008063,303.99969670216484,100423.68386143769
2010-06-04,Islamabad,0.0,0.19615289865826566,298.92177860960857,100571.71832866287
2010-06-05,Islamabad,0.0,0.19172405938924522,299.98339063143015,100310.61772926994
2010-06-06,Islamabad,0.0,0.1831779223828576,301.4172229278249,100157.4544682342
2010-06-07,Islamabad,0.0,0.1790001536883608,301.54088042800174,100134.52962007189
2010-06-08,Islamabad,0.0,0.179690590359845,300.9995386727811,100327.86319225763
2010-06-09,Islamabad,0.29715466825662085,0.1894002017058663,300.17133250920335,100495.26128799847
2010-06-10,Islamabad,0.0,0.18874039478737706,301.86183589154547,100454.01489139028
2010-06-11,Islamabad,0.0,0.18126012899756638,303.29238376241875,100282.33290287785
2010-06-12,Islamabad,0.0,0.18077594718975323,303.57378610635817,100156.04290391521
2010-06-13,Islamabad,0.0,0.18146514213168471,303.5090852367394,100117.56401660056
2010-06-14,Islamabad,0.0,0.1977381313698027,301.52670923305044,100275.13707347611
2010-06-15,Islamabad,0.0,0.21635564998041382,300.44727957333816,100222.8109620839
2010-06-16,Islamabad,0.0,0.2151690817839843,300.68811100229226,100185.04909572382
2010-06-17,Islamabad,0.0,0.20166314221204718,302.25509956109147,100198.51972682004
2010-06-18,Islamabad,0.0,0.1879215715776161,304.6638108588948,100236.88057472376
2010-06-19,Islamabad,0.0,0.17801790152283725,306.15671520867176,100001.79091410978
2010-06-20,Islamabad,0.0,0.17234399674192563,307.2446701983402,99893.26712454812
2010-06-21,Islamabad,0.0,0.169952068947843,307.4976155606879,99760.28003963272
2010-06-22,Islamabad,0.0,0.17092987528790207,307.9773954071403,99589.87154901441
2010-06-23,Islamabad,44.68554277139462,0.18669611738429678,305.75652095381895,99783.38213750797
2010-06-24,Islamabad,0.0,0.23111496615239635,302.76949885363723,99702.62693260878
2010-06-25,Islamabad,0.0,0.22040481779011678,302.1943339061808,99966.8053894917
2010-06-26,Islamabad,0.0,0.20370449150408898,304.8495049037102,99764.90825330534
2010-06-27,Islamabad,0.0,0.20002539969219882,304.9074113301229,99765.8162515347
2010-06-28,Islamabad,0.0,0.2008744647264998,305.1886214991971,99748.61024893713
2010-06-29,Islamabad,2.472428745876734,0.19378250410255643,304.316030896435,99881.60953380077
2010-06-30,Islamabad,0.0,0.19574950412208278,303.42047957529235,99851.12959385374
2010-07-01,Islamabad,0.0,0.18998007365044844,304.64676577121213,99906.71740960787
2010-07-02,Islamabad,0.0,0.2200290873693491,301.9561304752126,100192.34219787362
2010-07-03,Islamabad,0.0,0.20624026055568948,304.8291657834224,100130.58627641706
2010-07-04,Islamabad,0.0,0.21169226867029095,302.705011846189,100352.22148336249
2010-07-05,Islamabad,0.2603439749368655,0.280866601964294,300.68162582739984,100343.83429016419
2010-07-06,Islamabad,0.0,0.2751410216033885,301.22540558309095,100395.84381145977
2010-07-07,Islamabad,0.0,0.25329084686773784,302.33030500752125,100559.00442475043
2010-07-08,Islamabad,0.0,0.22794052334958453,304.5209122490771,100439.54893656781
2010-07-09,Islamabad,0.0,0.20841885822964518,305.8496913963977,100042.26295949196
2010-07-10,Islamabad,0.0,0.2006734310248039,306.1246063514074,99865.94309461827
2010-07-11,Islamabad,9.192186807210314,0.22070638200313136,304.509745241959,99761.65401755265
2010-07-12,Islamabad,26.160179883741733,0.28426561729555233,300.4588138449414,99881.22817288894
2010-07-13,Islamabad,0.0,0.3025391205591685,300.4568441695225,100235.1543738774
2010-07-14,Islamabad,0.0,0.26786194311967687,303.2100823530063,100227.34697788303
2010-07-15,Islamabad,0.0,0.2329946674671131,305.17978559319465,100120.4222672059
2010-07-16,Islamabad,0.0,0.20755090340982127,306.53097913148605,99900.50786578878
2010-07-17,Islamabad,0.0,0.19559540369210957,306.2896902324225,99990.38912083351
2010-07-18,Islamabad,0.0,0.21145889478012178,304.16398062818814,99779.86937944787
2010-07-19,Islamabad,15.123016893042426,0.25306545051895163,303.05593070549065,99552.49075616164
2010-07-20,Islamabad,32.15679505017623,0.3858971139475531,298.6526450385173,99944.76687231423
2010-07-21,Islamabad,1.9792284698160212,0.4422943767236348,295.3992087613831,100094.17733888299
2010-07-22,Islamabad,0.0,0.44622646736137084,295.88460409208875,100270.70119878592
2010-07-23,Islamabad,0.0,0.41319863268209966,300.15443823884084,99918.62876787665
2010-07-24,Islamabad,0.0,0.3811081576408426,301.4504706391267,99625.6019269957
2010-07-25,Islamabad,0.0,0.3579213519958864,302.48950550886605,99636.44548018224
2010-07-26,Islamabad,0.0,0.3697379278496637,301.47616315199866,99887.89359176767
2010-07-27,Islamabad,43.035893896766495,0.4351915066021016,298.62820884524535,100269.06600889287
2010-07-28,Islamabad,46.98418780194097,0.4385842984542281,297.8116658105969,100264.17765648446
2010-07-29,Islamabad,180.0496954495301,0.4461736969199526,297.98818001119713,100156.07849162727
2010-07-30,Islamabad,0.0,0.4295838804587442,300.01321287734675,100058.80696080215
2010-07-31,Islamabad,0.0,0.41936523481791743,300.49257042109,100107.70223969466
2010-08-01,Islamabad,0.0,0.41023037847883476,300.25509352180455,100242.94168210855
2010-08-02,Islamabad,0.0,0.39977527841774974,300.5555201544869,100152.18618341022
2010-08-03,Islamabad,8.865725720358615,0.4053041708412834,299.71744364277527,100130.28444519918
2010-08-04,Islamabad,2.4944365943179094,0.39120459130503,301.2873799072497,100022.2719155706
2010-08-05,Islamabad,23.884342123002735,0.41175335309675043,300.7184879380516,100317.081096386
2010-08-06,Islamabad,17.832944073351165,0.42657514902336674,298.2351105894854,100646.75820541647
2010-08-07,Islamabad,2.6338502637068597,0.43018746897520643,298.4738403077924,100547.50359593128
2010-08-08,Islamabad,19.882048906362115,0.41928510634235966,298.9566167759693,100370.36123904385
2010-08-09,Islamabad,0.0,0.41292065418955726,299.91420332606657,100229.29211950346
2010-08-10,Islamabad,44.96292325374965,0.40221040831030935,300.77115858723124,100197.4218028824
2010-08-11,Islamabad,13.534916249885327,0.39351118813811736,301.0023953321279,100176.25585857569
2010-08-12,Islamabad,11.981504738626274,0.4038816464487029,299.6712453158791,100332.0055939077
2010-08-13,Islamabad,11.887029954732387,0.4282512935402339,299.0064777934391,100334.80956627145
2010-08-14,Islamabad,21.563748151390524,0.4299775314221188,299.7046882211399,100248.06573108038
2010-08-15,Islamabad,5.7188496416411185,0.43441460516501473,299.5299032269501,100446.39985889116
2010-08-16,Islamabad,28.318319992773862,0.4314170840466912,299.98352935517175,100454.94156238629
2010-08-17,Islamabad,0.0,0.4216913823720176,300.9669134420944,100030.55624602111
2010-08-18,Islamabad,0.0,0.42207135175969474,301.30116438040625,99932.98641454178
2010-08-19,Islamabad,4.895373129496649,0.43680807637544555,300.3809613121784,100254.54906268475
2010-08-20,Islamabad,27.80731143372906,0.43971222983938485,299.5196137083591,100510.88637077382
2010-08-21,Islamabad,0.0,0.4406175681488839,299.8866227999241,100189.39630736725
2010-08-22,Islamabad,39.960958037975516,0.4323239016767439,299.8350399159807,100039.3741917859
2010-08-23,Islamabad,23.570995464639793,0.43036577006366306,299.27939157562724,100017.25452173619
2010-08-24,Islamabad,28.153842402243917,0.43440913140720483,297.7272133733177,100117.11401112955
2010-08-25,Islamabad,8.643552807472307,0.43407980856855605,295.77963791230644,100454.7436348251
2010-08-26,Islamabad,0.0,0.4115944527966076,297.2122920547768,100672.7934829874
2010-08-27,Islamabad,0.0,0.3907275848726351,298.62246898881074,100347.35418573227
2010-08-28,Islamabad,0.0,0.37285063226387083,299.07410379212354,100299.58179411464
2010-08-29,Islamabad,0.0,0.3570321348053069,299.4892808581908,100229.39064702608
2010-08-30,Islamabad,0.0,0.34265907149055935,299.8953468921268,100115.97738989815
2010-08-31,Islamabad,0.0,0.3334776042379497,300.4603544370563,100208.73631009566
2010-09-01,Islamabad,0.0,0.33356478559281166,300.6803312025968,100374.82886464923
2010-09-02,Islamabad,0.5921979122015286,0.34596288100294037,300.83567863997945,100350.12079195744
2010-09-03,Islamabad,60.39200297165663,0.3974275475513391,299.9057920343844,100207.47264008573
2010-09-04,Islamabad,14.94969830828059,0.40381274690891605,299.303324168494,100176.1262341697
2010-09-05,Islamabad,0.9060846001057522,0.39588586005460874,299.52492479216744,100358.36179502413
2010-09-06,Islamabad,0.0,0.37680004111141924,299.8849920404053,100223.40398771089
2010-09-07,Islamabad,0.0,0.36946277017925716,299.75173002320554,100144.22129400952
2010-09-08,Islamabad,0.0,0.39010972574676434,298.64802274463585,100505.4540401471
2010-09-09,Islamabad,0.0,0.39603145031494413,298.93576636496624,100605.08725906341
2010-09-10,Islamabad,1.0794402757340826,0.3919807848550829,298.5104454021675,100404.97622891184
2010-09-11,Islamabad,0.006719300151819921,0.41137569728685575,298.9780500977863,100341.66539152384
2010-09-12,Islamabad,7.806208895756622,0.4025269948778285,298.374909773589,100455.96741884464
2010-09-13,Islamabad,0.43419810025755196,0.39990662495595164,296.9321819547868,100418.436936204
2010-09-14,Islamabad,0.0,0.3742596409723528,297.2320690793389,100470.07405586373
2010-09-15,Islamabad,0.0,0.3546893697584868,296.91912865755444,100425.01613195459
2010-09-16,Islamabad,0.0,0.33809638129263175,297.1306699228622,100453.56255932825
2010-09-17,Islamabad,1.4324953614280418,0.3515105661286944,296.320794237263,100487.91161512096
2010-09-18,Islamabad,0.0,0.40976307852637217,294.39247020667494,100661.90987861513
2010-09-19,Islamabad,0.0,0.37638111339140806,295.0029695645388,100684.02842782276
2010-09-20,Islamabad,0.0,0.35556069994327655,296.435719950561,100738.11439623023
2010-09-21,Islamabad,0.0,0.3424172543598306,297.9415849465916,100663.60707363243
2010-09-22,Islamabad,0.0,0.3300945576065611,298.2380822774246,100584.93229865345
2010-09-23,Islamabad,2.003272841492886,0.333782596405128,296.2513210926373,100822.67551178607
2010-09-24,Islamabad,0.2270482989473366,0.3298027003938782,296.17038992522316,100765.67153785925
2010-09-25,Islamabad,0.0,0.3135167021956167,296.0799339991999,100847.6640546843
2010-09-26,Islamabad,0.0,0.300328924612078,296.04368614035565,100998.75027354943
2010-09-27,Islamabad,0.0,0.287812424868279,296.83945517182707,100997.2053609999
2010-09-28,Islamabad,0.4059170461287521,0.27981507646803155,296.9576928945049,100950.7046646924
2010-09-29,Islamabad,0.8595632266274069,0.27226736750361397,296.79615440765895,101162.45602320269
2010-09-30,Islamabad,0.0,0.26123936450629753,296.7515742175731,101040.61519201042
2010-10-01,Islamabad,0.0,0.25036607580725717,296.6583596947804,100963.47352254901
2010-10-02,Islamabad,0.0,0.24042892539896726,296.4915055337166,100942.39996760042
2010-10-03,Islamabad,0.0,0.232270497152418,296.6991447757618,100934.10438005891
2010-10-04,Islamabad,0.0,0.22516370469778338,296.8997651147385,100849.03251330095
2010-10-05,Islamabad,0.0,0.2191786842449693,297.0431767652576,100759.97796293092
2010-10-06,Islamabad,0.0,0.21358412878684602,297.39281187765357,100760.30994249071
2010-10-07,Islamabad,0.0,0.2086705565208639,297.2302467487332,100693.40705252999
2010-10-08,Islamabad,0.0,0.20758605433047397,296.36997350042503,100552.87814297609
2010-10-09,Islamabad,0.0,0.2046143906761166,296.3267659586623,100266.44035201902
2010-10-10,Islamabad,0.0,0.20067476657071037,296.0970579794108,100380.04640641343
2010-10-11,Islamabad,3.4666409161714142,0.19754024715104693,296.1165168862181,100860.29276110114
2010-10-12,Islamabad,0.0,0.19417037915874846,296.02420701665903,101124.94927612435
2010-10-13,Islamabad,0.0,0.1907467378874769,296.0898611177921,100970.69034988743
2010-10-14,Islamabad,0.0,0.1878251659791185,296.6910922727125,100799.95367245405
2010-10-15,Islamabad,0.0,0.18526704547754816,297.0889183573103,100840.28378264119
2010-10-16,Islamabad,0.0,0.18304036060517295,296.9201846202031,100796.46520735757
2010-10-17,Islamabad,0.0,0.1814056040184607,297.3349128980624,100946.87245279319
2010-10-18,Islamabad,0.0,0.18307060714221413,297.09179513744607,101087.53076045314
2010-10-19,Islamabad,0.0,0.18426955614842655,297.1197726240282,101046.18521177696
2010-10-20,Islamabad,0.0,0.19360296776062222,295.49421020204153,100947.22430127663
2010-10-21,Islamabad,22.133967075735605,0.2159741501285382,294.7186349554773,100528.65511850017
2010-10-22,Islamabad,0.0,0.2820904534736148,290.19742459911026,100547.47487253307
2010-10-23,Islamabad,0.0,0.27336107893280537,291.12890928742365,100991.35818239566
2010-10-24,Islamabad,0.0,0.2579836043766839,290.87985112442936,101023.33178985152
2010-10-25,Islamabad,0.0,0.24495842478753885,291.0126476999632,101162.70800910026
2010-10-26,Islamabad,0.0,0.2341537428171817,290.91044565671217,101369.61248173968
2010-10-27,Islamabad,0.0,0.2247741928425545,291.034673027085,101511.2541629246
2010-10-28,Islamabad,1.3089695266278518,0.2165968057998085,291.9349300075229,101383.65794387479
2010-10-29,Islamabad,0.0,0.2100802418924464,292.2658737704116,101461.6031160475
2010-10-30,Islamabad,0.0,0.2047444313311481,291.6536863095538,101792.88640416818
2010-10-31,Islamabad,0.0,0.19989885770775667,291.80151471576625,101595.07983272984
2010-11-01,Islamabad,0.0,0.19562935590285055,291.71051922017665,101352.6626610034
2010-11-02,Islamabad,0.0,0.1920513227204102,291.51036224664745,101464.60334980788
2010-11-03,Islamabad,0.0,0.18904890566050142,292.00007512194935,101552.94496470143
2010-11-04,Islamabad,0.0,0.18664142568803158,292.5740943474331,101474.54474309091
2010-11-05,Islamabad,0.0,0.1846607569871354,292.44986572367986,101483.7562063742
2010-11-06,Islamabad,0.5692364156265158,0.18298346071189953,291.7084757846632,101476.77081142574
2010-11-07,Islamabad,0.0,0.18113747103908534,291.5669553511346,101500.42059180464
2010-11-08,Islamabad,0.0,0.1794357121134405,291.7076158225921,101695.20333069496
2010-11-09,Islamabad,0.0,0.17800542070973585,291.4714014243205,101825.96471141602
2010-11-10,Islamabad,0.0,0.17675521004301722,290.6877180090553,101490.42997632554
2010-11-11,Islamabad,0.0,0.17576202285144665,289.77292727280644,101258.03406649311
2010-11-12,Islamabad,0.0,0.1749167006126326,289.102863216766,101052.81435551758
2010-11-13,Islamabad,0.0,0.1741285652670751,289.176896814944,101276.27576302525
2010-11-14,Islamabad,0.0,0.17337044181648525,289.52772651150116,101709.81896216069
2010-11-15,Islamabad,0.0,0.17296001414724482,289.35416950801573,101658.65893327094
