Date,Location,NDVI_Mean
2015-06-10,Jhang,0.26336172893717363
2015-06-26,Jhang,0.2929475967059972
2015-07-12,Jhang,0.33739347020137106
2015-07-28,Jhang,0.3673701034100341
2015-08-13,Jhang,0.4339314398301617
2015-08-29,Jhang,0.41478611352547207
2015-09-14,Jhang,0.40465092128472885
2015-09-30,Jhang,0.3978460282948411
2015-10-16,Jhang,0.3605741999229299
2015-11-01,Jhang,0.3452580010387359
2015-11-17,Jhang,0.3491829830424729
2015-12-03,Jhang,0.34945940344893106
2015-12-19,Jhang,0.4013754901821443
2016-01-01,Jhang,0.49425881382353837
2016-01-17,Jhang,0.5692813165001408
2016-02-02,Jhang,0.5725748308426799
2016-02-18,Jhang,0.6045267479317776
2016-03-05,Jhang,0.629782716225712
2016-03-21,Jhang,0.5485391610751088
2016-04-06,Jhang,0.3916811677431393
2016-04-22,Jhang,0.2957934783938083
2016-05-08,Jhang,0.2615945489880924
2016-05-24,Jhang,0.25399933158872545
2016-06-09,Jhang,0.25762083362429805
2016-06-25,Jhang,0.31456353513104446
2016-07-11,Jhang,0.37558584646424964
2016-07-27,Jhang,0.40660797027775314
2016-08-12,Jhang,0.42556745327887374
2016-08-28,Jhang,0.44686990409391075
2016-09-13,Jhang,0.40867837917170324
2016-09-29,Jhang,0.39238686450725
2016-10-15,Jhang,0.3651941118772134
2016-10-31,Jhang,0.30471155682681367
2016-11-16,Jhang,0.33559990073176876
2016-12-02,Jhang,0.3545352249252105
2016-12-18,Jhang,0.40759031449330263
2017-01-01,Jhang,0.5031658858499405
2017-01-17,Jhang,0.5678060356455975
2017-02-02,Jhang,0.6189302376368112
2017-02-18,Jhang,0.6267114274214518
2017-03-06,Jhang,0.6143690471371583
2017-03-22,Jhang,0.49603671413246847
2017-04-07,Jhang,0.34426164415286253
2017-04-23,Jhang,0.2796708853667938
2017-05-09,Jhang,0.26764887284996397
2017-05-25,Jhang,0.2642671833420325
2017-06-10,Jhang,0.2920413940766175
2017-06-26,Jhang,0.32505841094707877
2017-07-12,Jhang,0.40002211849350755
2017-07-28,Jhang,0.374941406070305
2017-08-13,Jhang,0.43797324208663063
2017-08-29,Jhang,0.4717296315847415
2017-09-14,Jhang,0.45168393840295445
2017-09-30,Jhang,0.4143648925295204
2017-10-16,Jhang,0.3717162594139576
2017-11-01,Jhang,0.2678701575152641
2017-11-17,Jhang,0.34147831055725186
2017-12-03,Jhang,0.3384057487541753
2017-12-19,Jhang,0.38250410157637316
2018-01-01,Jhang,0.44788321102311135
2018-01-17,Jhang,0.4822146993598786
2018-02-02,Jhang,0.5279249151860954
2018-02-18,Jhang,0.6074562564628775
2018-03-06,Jhang,0.5851298461296907
2018-03-22,Jhang,0.46733949895587873
2018-04-07,Jhang,0.3429972420834776
2018-04-23,Jhang,0.26706343582805975
2018-05-09,Jhang,0.2565764099978422
2018-05-25,Jhang,0.24469952297481337
2018-06-10,Jhang,0.3040665887077085
2018-06-26,Jhang,0.346238782846031
2018-07-12,Jhang,0.34155671920611236
2018-07-28,Jhang,0.36506986878355063
2018-08-13,Jhang,0.410106014636241
2018-08-29,Jhang,0.40522008244080965
2018-09-14,Jhang,0.42896652629319776
2018-09-30,Jhang,0.37626391948133425
2018-10-16,Jhang,0.3486691310140546
2018-11-01,Jhang,0.33578400198072955
2018-11-17,Jhang,0.3676704643078239
2018-12-03,Jhang,0.4071690964629617
2018-12-19,Jhang,0.436991253912817
