Date,Location,NDVI_Mean
2024-07-11,Islamabad,0.40780535309081895
2024-07-27,Islamabad,0.5279250172669513
2024-08-12,Islamabad,0.581164473892959
2024-08-28,Islamabad,0.5886114018868844
2024-09-13,Islamabad,0.5127406425314901
2024-09-29,Islamabad,0.4922971167955636
2024-10-15,Islamabad,0.435820218679617
2024-10-31,Islamabad,0.43243945867974753
2024-11-16,Islamabad,0.4012437624156377
2024-12-02,Islamabad,0.36560031597307585
2024-12-18,Islamabad,0.34201887418463955
2025-01-01,Islamabad,0.34976880359032025
2025-01-17,Islamabad,0.32455089546839383
2025-02-02,Islamabad,0.3048103693089652
2025-02-18,Islamabad,0.35007798096919285
2025-03-06,Islamabad,0.4050183336905658
2025-03-22,Islamabad,0.4183914509334026
2025-04-07,Islamabad,0.3988437132472376
2025-04-23,Islamabad,0.3477682452904683
2025-05-09,Islamabad,0.34692850849172324
2025-05-25,Islamabad,0.34561404252582123
2025-06-10,Islamabad,0.2991676581145515
2025-06-26,Islamabad,0.4707258687115583
2025-07-12,Islamabad,0.5164645258358473
2025-07-28,Islamabad,0.5821436045560907
2025-08-13,Islamabad,0.5733960474017379
2025-08-29,Islamabad,0.5733486034222994
2025-09-14,Islamabad,0.48843286479126224
2025-09-30,Islamabad,0.444023104009908
2025-10-16,Islamabad,0.43390597451501645
2025-11-01,Islamabad,0.41289444420822313
2025-11-17,Islamabad,0.3900930382763523
2025-12-03,Islamabad,0.36480154457712394
2025-12-19,Islamabad,0.4015340146666886
2026-01-01,Islamabad,0.39625734033193477
2026-01-17,Islamabad,0.4067685686799092
2026-02-02,Islamabad,0.4205314973166323
2026-02-18,Islamabad,0.3831425072445127
2026-03-06,Islamabad,0.4617841660811081
2026-03-22,Islamabad,0.4798833783897969
2026-04-07,Islamabad,0.45113441926770326
2026-04-23,Islamabad,0.4656530903817098
2026-05-09,Islamabad,0.39787700549887717
